step,RL_Agent,Mom_0,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14
1623,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
